source,date_published,title,content,url,topic,sentiment
Yahoo Entertainment,2024-11-04,I followed Harris and Trump round North Carolina. It’s clear who’s going to win,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_47cc7f89-ba79-450c-b391-a1e28b86e6a1,ELEC,Neutral
Cracked.com,2024-10-29,‘Simpsons’ Writers Want to Turn Tony Hinchcliffe’s Trump Rally Bomb Into A Krusty Episode,"Podcaster Tony Hinchcliffes hackish, hate-filled roast comedy set may have failed spectacularly at the rally for Donald Trump at Madison Square Garden on Sunday, but it would have killed at the Krust… [+2801 chars]",https://www.cracked.com/article_44167_simpsons-writers-want-to-turn-tony-hinchcliffes-trump-rally-bomb-into-a-krusty-episode.html,ELEC,Negative
Rolling Stone,2024-11-07,"After Trump Victory, Seth Meyers Has Just Three Words","Seth Meyers offered a message of joy following the news of Donald Trump‘s win in the 2024 presidential election. 
“So I was watching results, and I knew I would be here a few hours later to talk abo… [+1597 chars]",http://www.rollingstone.com/tv-movies/tv-movie-news/seth-myers-election-trump-harris-1235155746/,ELEC,Neutral
NPR,2024-11-04,It's the last day of the 2024 campaign. Here's where Harris and Trump are going,Election Day is tomorrow. That means one last mad dash by former President Donald Trump and Vice President Harris to try to drum up excitement and motivate supporters to get to the polls in a race th… [+2723 chars],https://www.npr.org/2024/11/04/nx-s1-5177397/2024-election-trump-harris,ELEC,Neutral
NPR,2024-11-08,"Biden won big with young voters. This year, they swung toward Trump in a big way","In past years, voters under 30 have proved essential on the margins, especially for Democrats, where even minimal shifts in support can decide an election.
It was a group that Vice President Harris … [+5263 chars]",https://www.npr.org/2024/11/08/g-s1-33331/young-voters-trump-swing-states-2024,ELEC,Neutral
Vox,2024-11-13,Did Trump win in 2024 because of racism? It’s complicated.,"In the days since Donald Trumps victory became official, one of the great debates about Trumpism has come roaring back: To what extent can his rise to power be seen as a product of Americas divisions… [+13923 chars]",https://www.vox.com/politics/384970/trump-2024-election-win-race-racism,ELEC,Negative
TMZ,2024-11-10,SNL' Cast Says No Retaliation Worries Because They Always Loved Trump,"SNL' sucked up to Donald Trump in a pretty hilarious way Saturday night!
The show's cold open was a handwringing of sorts, where the cast groused about D.T.'s election victory. They called it ""shoc… [+705 chars]",https://www.tmz.com/2024/11/10/saturday-night-live-cold-open-always-supported-donald-trump-no-retaliation-necessary/,ELEC,Positive
Gizmodo.com,2024-10-28,Google Searches for Comedian Who Told Racist Jokes at Trump Rally Surpass Taylor Swift,"Not long after comedian Tony Hinchcliffe appeared at Donald Trump’s massive Madison Square Garden rally this weekend and called Puerto Rico an “island of floating garbage,” the internet came alive wi… [+5350 chars]",https://gizmodo.com/google-searches-for-comedian-who-told-racist-jokes-at-trump-rally-surpass-taylor-swift-2000517557,ELEC,Negative
ABC News,2024-11-07,82-year-old woman arrested for allegedly assaulting Trump supporters,An 82-year-old white woman was arrested for a suspected hate crime and assault following an altercation with Trump supporters in which she confronted one about voting for the former president based o… [+4205 chars],https://abcnews.go.com/US/washington-woman-arrested-hate-crime-trump-supporters/story?id=115614420,ELEC,Positive
The New Republic,2024-10-28,Transcript: Michelle Obama’s Brutal Takedown of Trump Shames Media,"Galen: A friend of mine said the other day that hes nauseously optimistic and I feel the same way, Greg. On some of these things where its tied 50-50, I dont know the methodology, if theyre asking le… [+2096 chars]",https://newrepublic.com/article/187588/transcript-michelle-obamas-brutal-takedown-trump-shames-media,ELEC,Negative
Rolling Stone,2024-11-15,Sylvester Stallone Praises Donald Trump as the ‘Second George Washington’,Sylvester Stallone declared Donald Trump “the second George Washington” while introducing the president elect at an event at the Mar-A-Lago Club. The actor spoke ahead of Trump the America First Poli… [+1679 chars],http://www.rollingstone.com/tv-movies/tv-movie-news/sylvester-stallone-donald-trump-second-george-washington-speech-1235167239/,ELEC,Positive
Yahoo Entertainment,2024-11-12,Axelrod: Second Trump administration has ‘wholly different feel’,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_07ff2933-1678-4e8d-ad80-c5751eb372d3,ELEC,Positive
Americanthinker.com,2024-11-23,The Trump-Musk Road to Prosperity,"With Trump’s electrifying victory, Elon Musk’s promise to cut $2 trillion in federal spending takes center stage.  To date, the target has not been viewed seriously.  With federal discretionary spend… [+8339 chars]",https://www.americanthinker.com/articles/2024/11/the_road_to_prosperity.html,ELEC,Positive
Gizmodo.com,2024-11-07,Australian Ambassador Deletes His Anti-Trump Tweets as World Braces for Trump’s Chaos,"When Australian politician Anthony Albanese was asked about Donald Trump in 2017, he replied that “he scares the shit out of me.” Albanese is now Prime Minister and will be forced to work with Trump … [+4416 chars]",https://gizmodo.com/australian-ambassador-deletes-his-anti-trump-tweets-as-world-braces-for-trumps-chaos-2000521698,ELEC,Negative
Deadline,2024-10-27,Dr. Phil Endorses Donald Trump At Madison Square Garden Rally,"Dr. Phil McGraw appeared at Donald Trump‘s Madison Square Garden rally, telling the crowd that the former president was “tough as an old Army boot” and pushing back on the idea that he is a bully.
M… [+3140 chars]",http://deadline.com/2024/10/dr-phil-endorses-donald-trump-madison-square-garden-rally-1236159502/,ELEC,Neutral
Gizmodo.com,2024-11-06,Trump Promises to Let RFK Jr. ‘Make America Healthy Again’ in Victory Speech,"Donald Trump will once again become president of the United States, and Robert F. Kennedy Jr. is along for the ride. During Trump’s victory speech late last night, the president-elect thanked RFK Jr.… [+3097 chars]",https://gizmodo.com/trump-promises-to-let-rfk-jr-make-america-healthy-again-in-victory-speech-2000521085,ELEC,Positive
Space.com,2024-10-30,Apollo 11 moonwalker Buzz Aldrin endorses Trump for president,"One of the United States' most famous space explorers is backing Donald Trump for president.
Apollo 11
 astronaut Buzz Aldrin
, the second person ever to walk on the moon
, endorsed Trump in a st… [+2870 chars]",https://www.space.com/space-exploration/apollo/apollo-11-moonwalker-buzz-aldrin-endorses-trump-for-president,ELEC,Positive
Longreads.com,2024-11-22,How an Empty Internet Gave Us Tradwives and Trump,"For mental health reasons I’m not reading a lot of political finger-pointing this month. But I will read anything Tressie McMillan Cottom writes, and her latest column on the election starts with the… [+1456 chars]",http://longreads.com/2024/11/22/how-an-empty-internet-gave-us-tradwives-and-trump/,ELEC,Negative
ABC News,2024-10-27,Mark Cuban says Trump ‘absolutely’ has ‘fascist tendencies’,"Billionaire entrepreneur and television personality Mark Cuban said former President Donald Trump ""absolutely"" has ""fascist tendencies.""
""Do I think that Donald Trump has fascist tendencies? Absolut… [+3570 chars]",https://abcnews.go.com/Politics/mark-cuban-trump-absolutely-fascist-tendencies/story?id=115181894,ELEC,Negative
Techdirt,2024-11-04,Bezos’ Endorsement Gambit Backfires: Trump Files FEC Complaint Against WaPo,"from the can-we-stop-the-stupidity? dept
Donald Trump just took his war on the free press to a new level of absurdity, filing an FEC complaint against the Washington Post for wait for it promoting i… [+3847 chars]",https://www.techdirt.com/2024/11/04/bezos-endorsement-gambit-backfires-trump-files-fec-complaint-against-wapo/,ELEC,Negative
Wired,2024-11-06,Far-Right Donald Trump Supporters Celebrate His Victory with Violent Memes and Calls for Executions,"Similar remarks were shared in response to former Trump strategist Steve Bannons victory remarks, broadcast live from the rooftop of the Willard Hotel in Washington DC on election night.
You stole t… [+3144 chars]",https://www.wired.com/story/donald-trump-far-right-supporters-violent-memes/,ELEC,Negative
Yahoo Entertainment,2024-11-17,‘SNL’ Roasts Elon Musk for Saying Trump Task Force Workers Will Get No Pay: ‘You Can’t Be Surprised the White African Guy’s First Idea Is Slavery’,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f97645c0-2548-4593-ab24-ebddbb3627de,ELEC,Negative
TMZ,2024-11-08,Joe Rogan Gives Advice To President Elect Donald Trump: Don't Attack Democrats,"Joe Rogan has some advice for president elect Donald Trump for his next term don't attack the dems!
Rogan was chatting with comedian Dave Smith on his popular podcast, ""The Joe Rogan Experience,"" wh… [+822 chars]",https://www.tmz.com/2024/11/08/joe-rogan-gives-donald-trump-democrats/,ELEC,Neutral
NPR,2024-11-12,"Georgia counties certify the election, as fraud claims dissipate after Trump win","ATLANTA Every county in Georgia has certified the results of the 2024 general election, a notable step after some Republican local election board members earlier this year declined to certify other r… [+4482 chars]",https://www.npr.org/2024/11/12/nx-s1-5187043/georgia-election-certification-trump-results,ELEC,Positive
Rolling Stone,2024-11-01,St. Vincent Endorses Harris: Grandma Wouldn’t Have Stood for Trump ‘Disrespect’,"St. Vincent is thinking about her late grandma this election. On Friday, the musician shared a photo of herself dressed as her “Irish catholic grandmother” for Halloween, as she encouraged her fans a… [+1315 chars]",http://www.rollingstone.com/music/music-news/st-vincent-endorses-kamala-harris-1235150901/,ELEC,Negative
ABC News,2024-11-12,Trump vs. McConnell: The final showdown: ANALYSIS,Some of Donald Trump's most fervent and loudest supporters on the MAGA right are pointing to Wednesday's Senate GOP leadership election as the first major test of Republican loyalty to the president-… [+3343 chars],https://abcnews.go.com/Politics/trump-loyalty-test-republicans-senate-analysis/story?id=115746733,ELEC,Neutral
Business Insider,2024-10-29,Steve Schwarzman says Trump would be an 'efficient and effective' president this time — and Ken Griffin thinks he'll win,"Blackstone CEO Steve Schwarzman announced his endorsement of Trump in May. Jim Watson/AFP/Getty Images
<ul><li>Blackstone CEO Steve Schwarzman said he thinks Trump would make a better president the … [+2269 chars]",https://www.businessinsider.com/finance-ceos-supporting-trump-blackstone-steve-schwarzman-citadel-ken-griffin-2024-10,ELEC,Positive
ABC News,2024-11-07,More voters saw Trump as the candidate of change: Exit poll analysis,"Claiming superior leadership and casting himself as the true agent of change were keys to Donald Trump's victory in the presidential election, per ABC News exit poll results.
He also prevailed by a … [+2216 chars]",https://abcnews.go.com/Politics/voters-trump-candidate-change-exit-poll-analysis/story?id=115614599,ELEC,Positive
Rolling Stone,2024-11-15,Rachel Zegler Apologizes for Post-Election ‘F–k Trump’ Statement,"Rachel Zegler issued an apology after her frustrated comments about the results of the 2024 election — including “Fuck Donald Trump” — drew backlash from conservatives. 
In a note shared on her Inst… [+2199 chars]",http://www.rollingstone.com/tv-movies/tv-movie-news/rachel-zegler-apologizes-anti-trump-post-2024-election-1235168444/,ELEC,Negative
ABC News,2024-11-03,Trump tells ABC he expects a winner to be declared election night,"In a phone conversation with ABC News Chief Washington Correspondent Jonathan Karl on Sunday morning, Donald Trump said he has ""a substantial lead"" and predicted the winner of the election will be kn… [+2067 chars]",https://abcnews.go.com/Politics/trump-tells-abc-expects-winner-declared-election-night/story?id=115438086,ELEC,Neutral
Slate Magazine,2024-11-07,John Roberts Bet Big on Trump—and Won,"You have to hand it to John Roberts: The chief justice played his cards right. For more than a year now, Roberts has largely dropped his pose as an institutionalist, let alone a moderate. He has inst… [+6335 chars]",https://slate.com/news-and-politics/2024/11/supreme-court-news-john-roberts-wins-trump.html,ELEC,Neutral
Yahoo Entertainment,2024-11-19,Harris lost to Trump. She may have one last chance to defy him.,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e94afe02-6b19-4e24-82a7-e808e7bffa8e,ELEC,Negative
ABC News,2024-11-09,"Abortion ballot initiatives could have helped Harris win, instead Trump overperformed","Despite Kamala Harris' loss, pro-abortion rights activists are celebrating the results of the 2024 election, arguing that abortion rights won.
""When we look at the election results from this week, w… [+5398 chars]",https://abcnews.go.com/US/abortion-ballot-initiatives-helped-harris-win-trump-overperformed/story?id=115655471,ELEC,Positive
Biztoc.com,2024-11-22,How Matt Gaetz Derailed Trump and Bitterly Divided Republicans,"One political scientist told Newsweek Gaetz's nomination would reveal which Senate Republicans ""have a modicum of independence.""
This story appeared on newsweek.com, 2024-11-22 12:25:40.",https://biztoc.com/x/7321f8c0e19707ce,ELEC,Negative
Business Insider,2024-11-15,"How the US voted in every election, from George Washington to Donald Trump","The United States has had 60 presidential elections, starting in 1789. New parties have come and gone, while new states expanded the electoral map. Maps show us how each state has voted over time — a… [+98 chars]",https://www.businessinsider.com/election-president-states-vote-trump-harris-biden-electoral-college-history-2024-11,ELEC,Neutral
Yahoo Entertainment,2024-11-15,Joe Manchin May Be About to Save Democrats Before Trump Takes Office,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5e4995ac-5777-4238-82aa-a6e742f3c6bd,ELEC,Negative
Yahoo Entertainment,2024-10-28,"Harris Plans ‘Freedom’ Rally, Trump Courts Men in Final Push","(Bloomberg) -- The campaign for the US presidency enters its final week with Vice President Kamala Harris and former President Donald Trump locked in a stubbornly close race, making starkly different… [+5451 chars]",https://www.yahoo.com/news/harris-plans-freedom-rally-trump-124452139.html,ELEC,Neutral
Yahoo Entertainment,2024-11-03,"Why do people still back Trump, after everything? 5 things to understand about MAGA supporters’ thinking","If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_78d5bdd8-a788-4760-b0f7-4fc4c6882abd,ELEC,Negative
Rolling Stone,2024-11-21,RFK Jr. Once Compared Trump To Hitler,"What do Robert F. Kennedy Jr. and Vice President-elect J.D. Vance have in common? They both called Donald Trump a Nazi before groveling at his feet for their own political advancement. 
According to… [+4491 chars]",http://www.rollingstone.com/politics/politics-news/rfk-jr-compared-trump-hilter-1235176020/,ELEC,Negative
Rolling Stone,2024-11-02,Watch Cardi B at Kamala Harris Rally: ‘People Like Donald Trump Don’t Believe Women Deserve Rights’,"Cardi B delivered an impassioned speech in support of Kamala Harris and condemning Donald Trump’s stance on women’s rights at a Milwaukee rally Friday.
“I’ve been waiting for this moment my whole li… [+2753 chars]",http://www.rollingstone.com/music/music-news/cardi-b-kamala-harris-rally-speech-1235151095/,ELEC,Negative
Rock Hill Herald,2024-10-26,"Billy Graham granddaughter blesses out Donald Trump, calls him a ‘megalomaniac’","A granddaughter of the late Charlotte-born evangelist Billy Graham blessed out Donald Trump in an opinion piece in Newsweek, calling him a megalomaniac and reiterating her support for Vice President … [+2368 chars]",https://www.heraldonline.com/news/politics-government/article294578654.html,ELEC,Positive
NPR,2024-11-01,Meet the Democrats using porn ads to convince Trump voters to stay home,"Earlier this year, Wally Nowinski and his buddy Matt Curry were texting back and forth about what they two regular voters with no ties to any political campaign could do to defeat Donald Trump in the… [+3824 chars]",https://www.npr.org/2024/11/01/nx-s1-5168877/2024-election-pac-trump-porn-sites,ELEC,Negative
Gizmodo.com,2024-11-01,Elon Musk Built an Army of Pro-Trump Extremists to Spread Voter Fraud Conspiracy Theories,"Elon Musk’s social media platform X has been an important vehicle for spreading countless lies this election season, including fake stories about Haitian immigrants eating pets, AI videos falsely acc… [+6167 chars]",https://gizmodo.com/elon-musk-built-an-army-of-pro-trump-extremists-to-spread-voter-fraud-conspiracy-theories-2000519218,ELEC,Negative
The New Republic,2024-11-07,French President Cheekily Denies Hilariously Roasting Trump,"The billionaire tech CEO spent election night with Trump, showing that he is now a part of the president-elects inner circle. Hes already been promised a major role in the Trump administration to imp… [+1274 chars]",https://newrepublic.com/post/188132/donald-trump-french-president-troll-convictions,ELEC,Negative
TMZ,2024-11-07,"Vladimir Putin Congratulates Donald Trump, Calls Him a 'Brave' Man","Russian President Vladimir Putin is finally weighing in on the 2024 U.S. election, extending his congratulations to Donald Trump on his victory and commending his courage after surviving his July ass… [+1056 chars]",https://www.tmz.com/2024/11/07/vladimir-putin-congratulates-donald-trump-election-win/,ELEC,Negative
TMZ,2024-11-19,Joe Exotic Hopes Bowen Yang's 'SNL' Impression Leads to Trump Pardon,"Joe Exotic isn't offended one bit by Bowen Yang's impersonation of him on ""Saturday Night Live"" ... in fact, he's hoping to use the exposure to his advantage.
The ""Tiger King"" star tells TMZ ... he'… [+1352 chars]",https://www.tmz.com/2024/11/19/tiger-king-joe-exotic-loves-bowen-yang-snl-impression-wants-trump-pardon/,ELEC,Neutral
Daily Beast,2024-10-27,Lindsey Graham Squirms at Montage of Trump Labeling Harris a ‘Fascist’,"Lindsey Graham seemed to have his back against the wall after being shown a montage of Donald Trump labeling Kamala Harris a fascist.
The South Carolina Senator ripped accusations of Trump being fas… [+2172 chars]",https://www.thedailybeast.com/sen-lindsey-graham-squirms-when-played-montage-of-trump-labeling-kamala-harris-a-fascist/,ELEC,Negative
ABC News,2024-11-11,How fierce Trump ally Kash Patel could help reshape the FBI or Justice Department,"Last year, as Donald Trump's reelection bid was underway, he declared that a new book by his fiercely loyal adviser Kash Patel would serve as a ""blueprint"" for his next administration.
""This is the … [+8878 chars]",https://abcnews.go.com/US/fierce-trump-ally-kash-patel-reshape-fbi-justice/story?id=115660992,ELEC,Positive
NPR,2024-10-30,Why are some Evangelicals drawn to — and sticking by — Trump? This pastor weighs in,"On a late October evening in North Carolina's capital city, a massive stage in a dark auditorium is backlit by tall screens, and bass-thumping music and vocals are filling the space.
There's a table… [+7548 chars]",https://www.npr.org/2024/10/29/nx-s1-5165535/trump-christians-evangelical-harris-support,ELEC,Neutral
NPR,2024-11-15,One thing Trump and Obama have in common: a fondness for 'czars',"Like it or not, the term ""border czar"" keeps coming up.
Throughout the election cycle, Republicans referred to and criticized Vice President Harris as one, despite the fact that she was never offici… [+8577 chars]",https://www.npr.org/2024/11/15/nx-s1-5189264/trump-border-czar-political-czar-history,ELEC,Negative
ABC News,2024-11-02,Trump is using election lies to lay the groundwork for challenging 2024 results,"NEW YORK -- NEW YORK (AP) Donald Trump has spent months laying the groundwork to challenge the results of the 2024 election if he loses just as he did four years ago.
At rally after rally, he urges … [+8181 chars]",https://abcnews.go.com/Politics/wireStory/trump-election-lies-lay-groundwork-challenging-2024-results-115419956,ELEC,Negative
The Atlantic,2024-11-22,The Trump-Trumpist Divide,"Members of Donald Trump’s inner circle understandably wish to interpret the election results as a mandate for the most extreme right-wing policies, which include conducting mass deportations and crus… [+5619 chars]",https://www.theatlantic.com/politics/archive/2024/11/trump-promises-popularity/680730/,ELEC,Negative
The Hill,2024-11-06,Trump declares ‘unprecedented mandate’ after winning presidency for second time,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
F… [+3003 chars]",https://thehill.com/homenews/campaign/4975785-trump-victory-laps-white-house/,ELEC,Neutral
NPR,2024-11-04,Trump is hoping to win non-consecutive terms. Only one president has done it,"If Trump wins reelection, he would be the second president in U.S. history to serve non-consecutive terms.
The first was Grover Cleveland, who did two stints in the White House from 1885-1889 and 18… [+3721 chars]",https://www.npr.org/2024/11/04/g-s1-32048/grover-cleveland-trump-non-consecutive-terms,ELEC,Positive
The New Republic,2024-10-29,The Swelling Ranks of Influential Men Knuckling Under to Trump,"To read Part One of this story, click here.
Ive told CEOs to engage as fast as possible because the clock is ticking. If youre somebody who endorsed Harris, and weve never heard from you at any poin… [+15441 chars]",https://newrepublic.com/article/187644/too-scared-endorse-harris-trump,ELEC,Negative
NPR,2024-10-31,Harris and Trump will bring their closing arguments to 2 key Southwest swing states,"The presidential campaign heads west on Thursday as Vice President Harris and former President Donald Trump take their closing arguments to voters in the critical swing states of Arizona and Nevada.
… [+2493 chars]",https://www.npr.org/2024/10/31/nx-s1-5172910/2024-election-kamala-harris-donald-trump-arizona-nevada,ELEC,Neutral
Techdirt,2024-11-21,Net Neutrality Is Dead As A Doornail Under Trump 2.0,"from the I-hope-you-like-being-ripped-off-by-Comcast dept
While the concept has been endlessly demonized by right wing media (working hand in moist hand with shitty companies like AT&amp;T and Comca… [+6321 chars]",https://www.techdirt.com/2024/11/21/net-neutrality-is-dead-as-a-doornail-under-trump-2-0/,ELEC,Negative
Business Insider,2024-11-06,Elon Musk wins big by betting on Trump,"Elon Musk invested over $130 million in pro-Trump efforts this year.Angela Weiss/AFP/Getty
<ul><li>Elon Musk used his money, power, and influence to help reelect former President Donald Trump.</li><… [+4910 chars]",https://www.businessinsider.com/trump-won-election-what-that-means-for-elon-musk-2024-11,ELEC,Neutral
NPR,2024-11-10,FEMA worker fired for telling hurricane responders to avoid homes with pro-Trump signs,A Federal Emergency Management Agency worker has been fired after she told a team responding to hurricane survivors to not go to homes with yard signs showing support for President-elect Donald Trump… [+1607 chars],https://www.npr.org/2024/11/09/g-s1-33601/fema-worker-hurricane-trump-signs-florida,ELEC,Positive
9to5Mac,2024-11-06,Tim Cook congratulates Trump on presidential election victory,Apple CEO Tim Cook has joined the chorus of Big Tech CEOs congratulating Donald Trump on his victory in the US presidential election. Cook says that he looks forward to working with the Trump adminis… [+1320 chars],https://9to5mac.com/2024/11/06/tim-cook-trump-victory/,ELEC,Positive
Buzzfeed,2024-10-28,Geraldo Rivera's Scathing Tweet About That Comedian's Racist Comments At The Trump Rally Are Going Super Viral,"Make your vote count! Learn more about how to register, important deadlines, and your state's mail-in voting options here. For more on the 2024 election, check out coverage on BuzzFeed, HuffPost, and… [+9 chars]",https://www.buzzfeed.com/mjs538/geraldo-rivera-puerto-rico-comment,ELEC,Negative
Time,2024-11-06,Trump Declares Election Victory in Speech to Supporters,"Republican former President Donald Trump claimed victory in his race against Democratic candidate Vice President Kamala Harris for the White House.
Speaking at his campaigns election night watch par… [+2676 chars]",https://time.com/7173254/trump-election-victory-speech/,ELEC,Neutral
Yahoo Entertainment,2024-11-03,Trump talks about reporters being shot and says he shouldn't have left White House after 2020 loss,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
L… [+6616 chars]",https://www.yahoo.com/news/harris-goes-church-while-trump-184546303.html,ELEC,Positive
Forbes,2024-11-22,Two Oilfield Execs Taking A Stand Via The Trump Administration,"U.S. Republican Presidential nominee Donald Trump arrives to speak during a rally on July 27, 2024 ... [+] in St Cloud, Minnesota.
Getty Images
This is about Chris Wright, designated secretary of E… [+8027 chars]",https://www.forbes.com/sites/ianpalmer/2024/11/21/two-oilfield-execs-taking-a-stand-via-the-trump-administration/,ELEC,Neutral
The New Republic,2024-11-22,"Well, Well, Well: Trump Gives up the Game on Project 2025","Trump has argued that the entire case should be thrown out after the Supreme Courts ruling on presidential immunity, and this decision is a step in that direction. But, Merchan has made no mention of… [+881 chars]",https://newrepublic.com/post/188761/donald-trump-project-2025-transition-team,ELEC,Negative
NPR,2024-10-28,Trump panned the CHIPS Act. Harris is in Michigan promoting it,"Vice President Harris plans stops in the swing state of Michigan on Monday to highlight big federal investments in manufacturing jobs that former President Donald Trump has recently panned.
The inve… [+1186 chars]",https://www.npr.org/2024/10/28/nx-s1-5167750/kamala-harris-donald-trump-semiconductor-chips-michigan,ELEC,Negative
TMZ,2024-11-16,"Michael Moore Says Americans Are Not Good People, Electing Trump Latest Crime","Michael Moore is blasting Americans as a collective ... saying electing Donald Trump is the latest in a laundry list of problematic behavior -- and the country's populace is inherently bad.
The cont… [+1592 chars]",https://www.tmz.com/2024/11/16/michael-moore-americans-bad-people-electing-donald-trump/,ELEC,Negative
The New Republic,2024-10-28,Trump Spirals After Michelle Obama Destroys Him in Blistering Speech,"Harris has campaigned in Michigan with former Representative Liz Cheney, the daughter of former Vice President Dick Cheney, drawing the ire of the states Arab American community, which includes 90,00… [+1001 chars]",https://newrepublic.com/post/187633/trump-spirals-michelle-obama-speech-reaction,ELEC,Negative
The Hill,2024-11-08,Van Jones on Trump win: ‘It turned out we were the idiots’,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
C… [+2063 chars]",https://thehill.com/homenews/media/4980526-van-jones-democrats-media-strategy/,ELEC,Negative
Time,2024-11-19,How Grover Cleveland’s Grandson Feels About Donald Trump Becoming the Second U.S. President to Serve Nonconsecutive Terms,"Donald Trump is often described as unprecedented, but in winning a non-consecutive second termthus occupying two numerical slots in the presidential orderhe has a significant antecedent: Grover Cleve… [+6640 chars]",https://time.com/7177256/grover-cleveland-donald-trump/,ELEC,Neutral
The Atlantic,2024-11-05,Elon Musk Is Betting Mars on Trump,"If NASA’s current schedule sticks, the next American president will oversee the first moon landing since the Apollo era and preside over the agency’s plans for sending astronauts deeper into the sola… [+7573 chars]",https://www.theatlantic.com/science/archive/2024/11/musk-trump-mars-spacex/680529/,ELEC,Negative
ABC News,2024-10-29,Most voters ready to accept election results but doubt Trump will: Poll,"Despite ongoing claims of voter fraud and ballot mismanagement from former President Donald Trump and his allies, 86% of registered voters in a new ABC News/Ipsos poll say they personally are prepare… [+4199 chars]",https://abcnews.go.com/Politics/voters-ready-accept-election-results-doubt-trump-poll/story?id=115083971,ELEC,Negative
NPR,2024-11-03,Trump and Harris crisscross campaign trail days out from Election Day,"Americans have two days left to pick their new leader in a neck-and-neck presidential election likely decided by tens of thousands of votes in a handful of swing states.
Former President Donald Trum… [+3292 chars]",https://www.npr.org/2024/11/03/g-s1-31905/trump-harris-campaign,ELEC,Neutral
Snopes.com,2024-11-23,False Posts Claim 40 of 44 Former Trump Cabinet Members Refused To Endorse Him in 2024,"Claim:
40 out of 44 members of Trump's former cabinet refused to endorse him for president in 2024.
Since July 2023, the claim that ""40 of 44"" members of Trump's former cabinet refused to endorse h… [+3173 chars]",https://www.snopes.com//fact-check/40-of-44-trump-cabinet/,ELEC,Positive
ABC News,2024-11-19,Trump vetting a Project 2025 architect for top administration post: Sources,"During his campaign for president, Donald Trump and his advisers worked to vehemently distance themselves from Project 2025, the controversial plan to overhaul the federal government proposed by a cl… [+5257 chars]",https://abcnews.go.com/US/trump-vetting-project-2025-architect-top-administration-post/story?id=115993180,ELEC,Positive
